"review_id","relative_path","extension","classification","risk_tier","current_state","owner_decision","allowed_decisions","owner_notes"
"V1711-R0254","sar.SET\PCM\RAM92.PCM",".pcm","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0255","sar.SET\PCM\RAM93.PCM",".pcm","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0256","sar.SET\PCM\RAM94.PCM",".pcm","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0257","sar.SET\PCM\RAM95.PCM",".pcm","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0258","sar.SET\PCM\RAM96.PCM",".pcm","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0259","sar.SET\PCM\RAM97.PCM",".pcm","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0260","sar.SET\PCM\RAM98.PCM",".pcm","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0261","sar.SET\PCM\RAM99.PCM",".pcm","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0262","sar.SET\PERFORM\BANK01.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0263","sar.SET\PERFORM\BANK02.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0264","sar.SET\PERFORM\BANK03.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0265","sar.SET\PERFORM\BANK04.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0266","sar.SET\PERFORM\BANK05.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0267","sar.SET\PERFORM\BANK06.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0268","sar.SET\PERFORM\BANK07.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0269","sar.SET\PERFORM\BANK08.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0270","sar.SET\PERFORM\BANK09.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0271","sar.SET\PERFORM\BANK10.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0272","sar.SET\PERFORM\BANK11.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0273","sar.SET\PERFORM\BANK12.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0274","sar.SET\PERFORM\BANK13.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0275","sar.SET\PERFORM\BANK14.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0276","sar.SET\PERFORM\BANK15.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0277","sar.SET\PERFORM\BANK16.PRF",".prf","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0278","sar.SET\SONGBOOK\LISTDB.SBL",".sbl","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0279","sar.SET\SONGBOOK\SONGDB.SBD\BANK01.SBD",".sbd","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0280","sar.SET\SONGBOOK\SONGDB.SBD\BANK02.SBD",".sbd","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0281","sar.SET\SONGBOOK\SONGDB.SBD\BANK03.SBD",".sbd","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0282","sar.SET\SONGBOOK\SONGDB.SBD\BANK04.SBD",".sbd","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0283","sar.SET\SONGBOOK\SONGDB.SBD\BANK05.SBD",".sbd","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0284","sar.SET\SONGBOOK\SONGDB.SBD\BANK06.SBD",".sbd","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0285","sar.SET\SONGBOOK\SONGDB.SBD\BANK07.SBD",".sbd","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0286","sar.SET\SOUND\USER01.PCG",".pcg","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0287","sar.SET\SOUND\USER02.PCG",".pcg","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0288","sar.SET\SOUND\USER03.PCG",".pcg","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0289","sar.SET\SOUND\USER04.PCG",".pcg","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0290","sar.SET\SOUND\USERDK.PCG",".pcg","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0291","sar.SET\STYLE\FAVORITE01.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0292","sar.SET\STYLE\FAVORITE02.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0293","sar.SET\STYLE\FAVORITE03.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0294","sar.SET\STYLE\FAVORITE04.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0295","sar.SET\STYLE\FAVORITE05.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0296","sar.SET\STYLE\FAVORITE06.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0297","sar.SET\STYLE\FAVORITE07.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0298","sar.SET\STYLE\FAVORITE08.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0299","sar.SET\STYLE\FAVORITE09.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0300","sar.SET\STYLE\FAVORITE10.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0301","sar.SET\STYLE\FAVORITE11.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0302","sar.SET\STYLE\FAVORITE12.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0303","sar.SET\STYLE\USER01.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0304","sar.SET\STYLE\USER02.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
"V1711-R0305","sar.SET\STYLE\USER03.STY",".sty","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","BLOCKED_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE",""
