"name","ext","size_bytes","path","metadata_only","parser_used","writer_used"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_RESULTS.json",".json","1772","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\validators\UAOS_DUMMY_WRITER_HARDENING_V301_V320_RESULTS.json","True","False","False"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_RULES.md",".md","242","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\validators\UAOS_DUMMY_WRITER_HARDENING_V301_V320_RULES.md","True","False","False"
"EXECUTION_LOG.md",".md","468","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-001-platform-identity-normalization\EXECUTION_LOG.md","True","False","False"
"EXECUTION_PACKET.json",".json","367","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-001-platform-identity-normalization\EXECUTION_PACKET.json","True","False","False"
"NEXT_ACTIONS.md",".md","239","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-001-platform-identity-normalization\NEXT_ACTIONS.md","True","False","False"
"RESULT.md",".md","191","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-001-platform-identity-normalization\RESULT.md","True","False","False"
"SAFETY_CONFIRMATION.md",".md","217","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-001-platform-identity-normalization\SAFETY_CONFIRMATION.md","True","False","False"
"DNS_SAFETY_CHECKLIST.md",".md","273","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-002-vercel-preview-setup-plan\DNS_SAFETY_CHECKLIST.md","True","False","False"
"DOMAIN_CONNECTION_PLAN.md",".md","397","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-002-vercel-preview-setup-plan\DOMAIN_CONNECTION_PLAN.md","True","False","False"
"EMAIL_DNS_PROTECTION.md",".md","325","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-002-vercel-preview-setup-plan\EMAIL_DNS_PROTECTION.md","True","False","False"
"EXECUTION_PACKET.json",".json","349","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-002-vercel-preview-setup-plan\EXECUTION_PACKET.json","True","False","False"
"NEXT_ACTIONS.md",".md","359","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-002-vercel-preview-setup-plan\NEXT_ACTIONS.md","True","False","False"
"PREVIEW_ONLY_POLICY.md",".md","251","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-002-vercel-preview-setup-plan\PREVIEW_ONLY_POLICY.md","True","False","False"
"RESULT.md",".md","252","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-002-vercel-preview-setup-plan\RESULT.md","True","False","False"
"STAGING_RELEASE_GATE.md",".md","188","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-002-vercel-preview-setup-plan\STAGING_RELEASE_GATE.md","True","False","False"
"VERCEL_BUILD_SETTINGS.md",".md","458","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-002-vercel-preview-setup-plan\VERCEL_BUILD_SETTINGS.md","True","False","False"
"VERCEL_PROJECT_PLAN.md",".md","534","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-002-vercel-preview-setup-plan\VERCEL_PROJECT_PLAN.md","True","False","False"
"EXECUTION_PACKET.json",".json","369","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-003-linear-workspace-roadmap-plan\EXECUTION_PACKET.json","True","False","False"
"LINEAR_AGENT_AUTOMATION_POLICY.md",".md","383","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-003-linear-workspace-roadmap-plan\LINEAR_AGENT_AUTOMATION_POLICY.md","True","False","False"
"LINEAR_ISSUE_IMPORT_PLAN.md",".md","319","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-003-linear-workspace-roadmap-plan\LINEAR_ISSUE_IMPORT_PLAN.md","True","False","False"
"LINEAR_PROJECT_STRUCTURE.md",".md","464","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-003-linear-workspace-roadmap-plan\LINEAR_PROJECT_STRUCTURE.md","True","False","False"
"LINEAR_ROADMAP_MILESTONES.md",".md","364","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-003-linear-workspace-roadmap-plan\LINEAR_ROADMAP_MILESTONES.md","True","False","False"
"LINEAR_STATUSES_AND_WORKFLOW.md",".md","390","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-003-linear-workspace-roadmap-plan\LINEAR_STATUSES_AND_WORKFLOW.md","True","False","False"
"LINEAR_TEAMS_AND_LABELS.md",".md","351","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-003-linear-workspace-roadmap-plan\LINEAR_TEAMS_AND_LABELS.md","True","False","False"
"LINEAR_WORKSPACE_PLAN.md",".md","452","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-003-linear-workspace-roadmap-plan\LINEAR_WORKSPACE_PLAN.md","True","False","False"
"NEXT_ACTIONS.md",".md","330","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-003-linear-workspace-roadmap-plan\NEXT_ACTIONS.md","True","False","False"
"RESULT.md",".md","283","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-003-linear-workspace-roadmap-plan\RESULT.md","True","False","False"
"EXECUTION_PACKET.json",".json","385","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\EXECUTION_PACKET.json","True","False","False"
"GITHUB_AI_AGENT_BRANCH_POLICY.md",".md","269","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\GITHUB_AI_AGENT_BRANCH_POLICY.md","True","False","False"
"GITHUB_BRANCH_MODEL.md",".md","401","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\GITHUB_BRANCH_MODEL.md","True","False","False"
"GITHUB_BRANCH_PROTECTION_PLAN.md",".md","734","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\GITHUB_BRANCH_PROTECTION_PLAN.md","True","False","False"
"GITHUB_COPILOT_AGENT_POLICY.md",".md","297","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\GITHUB_COPILOT_AGENT_POLICY.md","True","False","False"
"GITHUB_EMERGENCY_ROLLBACK_POLICY.md",".md","216","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\GITHUB_EMERGENCY_ROLLBACK_POLICY.md","True","False","False"
"GITHUB_PULL_REQUEST_POLICY.md",".md","308","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\GITHUB_PULL_REQUEST_POLICY.md","True","False","False"
"GITHUB_REQUIRED_CHECKS_PLAN.md",".md","403","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\GITHUB_REQUIRED_CHECKS_PLAN.md","True","False","False"
"GITHUB_REVIEW_AND_MERGE_POLICY.md",".md","213","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\GITHUB_REVIEW_AND_MERGE_POLICY.md","True","False","False"
"NEXT_ACTIONS.md",".md","341","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\NEXT_ACTIONS.md","True","False","False"
"RESULT.md",".md","305","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-004-github-branch-protection-plan\RESULT.md","True","False","False"
"COPILOT_ALLOWED_SCOPE.md",".md","192","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\COPILOT_ALLOWED_SCOPE.md","True","False","False"
"COPILOT_BRANCH_PLAN.md",".md","199","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\COPILOT_BRANCH_PLAN.md","True","False","False"
"COPILOT_COST_AND_RISK_REVIEW.md",".md","259","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\COPILOT_COST_AND_RISK_REVIEW.md","True","False","False"
"COPILOT_FIRST_ISSUE_BODY.md",".md","1722","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\COPILOT_FIRST_ISSUE_BODY.md","True","False","False"
"COPILOT_FIRST_ISSUE_PLAN.md",".md","528","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\COPILOT_FIRST_ISSUE_PLAN.md","True","False","False"
"COPILOT_FORBIDDEN_SCOPE.md",".md","264","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\COPILOT_FORBIDDEN_SCOPE.md","True","False","False"
"COPILOT_PR_PLAN.md",".md","239","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\COPILOT_PR_PLAN.md","True","False","False"
"COPILOT_REVIEW_CHECKLIST.md",".md","242","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\COPILOT_REVIEW_CHECKLIST.md","True","False","False"
"EXECUTION_PACKET.json",".json","421","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\EXECUTION_PACKET.json","True","False","False"
"NEXT_ACTIONS.md",".md","358","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\NEXT_ACTIONS.md","True","False","False"
"RESULT.md",".md","269","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-005-copilot-agent-first-issue-plan\RESULT.md","True","False","False"
"EXECUTION_PACKET.json",".json","361","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\EXECUTION_PACKET.json","True","False","False"
"NEXT_ACTIONS.md",".md","296","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\NEXT_ACTIONS.md","True","False","False"
"QA_AI_AGENT_VALIDATION_POLICY.md",".md","281","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\QA_AI_AGENT_VALIDATION_POLICY.md","True","False","False"
"QA_BUILD_HARDENING_PLAN.md",".md","535","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\QA_BUILD_HARDENING_PLAN.md","True","False","False"
"QA_COMMAND_MATRIX.md",".md","1312","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\QA_COMMAND_MATRIX.md","True","False","False"
"QA_FAILURE_HANDLING_POLICY.md",".md","246","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\QA_FAILURE_HANDLING_POLICY.md","True","False","False"
"QA_FUTURE_CI_PLAN.md",".md","349","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\QA_FUTURE_CI_PLAN.md","True","False","False"
"QA_LOCAL_ONLY_TEST_PLAN.md",".md","309","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\QA_LOCAL_ONLY_TEST_PLAN.md","True","False","False"
"QA_NO_PRODUCTION_CLAIMS_POLICY.md",".md","256","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\QA_NO_PRODUCTION_CLAIMS_POLICY.md","True","False","False"
"QA_STATUS_CHECKS_PLAN.md",".md","334","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\QA_STATUS_CHECKS_PLAN.md","True","False","False"
"RESULT.md",".md","249","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-006-qa-build-hardening-plan\RESULT.md","True","False","False"
"EXECUTION_PACKET.json",".json","474","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\EXECUTION_PACKET.json","True","False","False"
"NEXT_ACTIONS.md",".md","275","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\NEXT_ACTIONS.md","True","False","False"
"PREMIUM_LIBRARY_AGENT_TASKS.md",".md","213","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\PREMIUM_LIBRARY_AGENT_TASKS.md","True","False","False"
"PREMIUM_LIBRARY_FUTURE_PROOF_PACK_PLAN.md",".md","244","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\PREMIUM_LIBRARY_FUTURE_PROOF_PACK_PLAN.md","True","False","False"
"PREMIUM_LIBRARY_LEGAL_SAFETY_POLICY.md",".md","317","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\PREMIUM_LIBRARY_LEGAL_SAFETY_POLICY.md","True","False","False"
"PREMIUM_LIBRARY_METADATA_PLAN.md",".md","392","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\PREMIUM_LIBRARY_METADATA_PLAN.md","True","False","False"
"PREMIUM_LIBRARY_NO_SAMPLE_COPY_POLICY.md",".md","277","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\PREMIUM_LIBRARY_NO_SAMPLE_COPY_POLICY.md","True","False","False"
"PREMIUM_LIBRARY_PROVENANCE_POLICY.md",".md","410","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\PREMIUM_LIBRARY_PROVENANCE_POLICY.md","True","False","False"
"PREMIUM_LIBRARY_QA_GATE_PLAN.md",".md","372","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\PREMIUM_LIBRARY_QA_GATE_PLAN.md","True","False","False"
"PREMIUM_LIBRARY_SCHEMA_PLAN.md",".md","414","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\PREMIUM_LIBRARY_SCHEMA_PLAN.md","True","False","False"
"RESULT.md",".md","253","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-007-premium-library-metadata-next-step-plan\RESULT.md","True","False","False"
"DEMO_STATUS_BLOCKED_FEATURES_POLICY.md",".md","272","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\DEMO_STATUS_BLOCKED_FEATURES_POLICY.md","True","False","False"
"DEMO_STATUS_CONTENT_MODEL.md",".md","239","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\DEMO_STATUS_CONTENT_MODEL.md","True","False","False"
"DEMO_STATUS_FUTURE_IMPLEMENTATION_PLAN.md",".md","293","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\DEMO_STATUS_FUTURE_IMPLEMENTATION_PLAN.md","True","False","False"
"DEMO_STATUS_JOB_CENTER_VERSION.md",".md","308","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\DEMO_STATUS_JOB_CENTER_VERSION.md","True","False","False"
"DEMO_STATUS_PAGE_PLAN.md",".md","554","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\DEMO_STATUS_PAGE_PLAN.md","True","False","False"
"DEMO_STATUS_SECTION_COPY.md",".md","690","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\DEMO_STATUS_SECTION_COPY.md","True","False","False"
"DEMO_STATUS_SUPPORTER_VERSION.md",".md","298","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\DEMO_STATUS_SUPPORTER_VERSION.md","True","False","False"
"DEMO_STATUS_TRUTHFUL_CLAIMS_POLICY.md",".md","262","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\DEMO_STATUS_TRUTHFUL_CLAIMS_POLICY.md","True","False","False"
"EXECUTION_PACKET.json",".json","428","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\EXECUTION_PACKET.json","True","False","False"
"NEXT_ACTIONS.md",".md","305","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\NEXT_ACTIONS.md","True","False","False"
"RESULT.md",".md","227","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-008-demo-status-page-plan\RESULT.md","True","False","False"
"CHEAP_WORKER_ROUTING_POLICY.md",".md","769","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\CHEAP_WORKER_ROUTING_POLICY.md","True","False","False"
"CODEX_USAGE_POLICY.md",".md","437","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\CODEX_USAGE_POLICY.md","True","False","False"
"COPILOT_USAGE_POLICY.md",".md","312","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\COPILOT_USAGE_POLICY.md","True","False","False"
"COST_BUDGET_POLICY.md",".md","431","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\COST_BUDGET_POLICY.md","True","False","False"
"COST_GUARD_AUTOMATION_PLAN.md",".md","1008","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\COST_GUARD_AUTOMATION_PLAN.md","True","False","False"
"COST_RISK_CLASSIFICATION.md",".md","769","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\COST_RISK_CLASSIFICATION.md","True","False","False"
"DAILY_COST_REPORT_PLAN.md",".md","233","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\DAILY_COST_REPORT_PLAN.md","True","False","False"
"EXECUTION_PACKET.json",".json","425","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\EXECUTION_PACKET.json","True","False","False"
"NEXT_ACTIONS.md",".md","290","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\NEXT_ACTIONS.md","True","False","False"
"RESULT.md",".md","317","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\RESULT.md","True","False","False"
"STOP_RULES_AND_LIMITS.md",".md","547","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-009-cost-guard-automation-plan\STOP_RULES_AND_LIMITS.md","True","False","False"
"BRANCH_PROTECTION_TRANSFER_PLAN.md",".md","485","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-010-github-transfer-readiness-audit\BRANCH_PROTECTION_TRANSFER_PLAN.md","True","False","False"
"EXECUTION_PACKET.json",".json","632","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-010-github-transfer-readiness-audit\EXECUTION_PACKET.json","True","False","False"
"GITHUB_TRANSFER_READINESS_AUDIT.md",".md","847","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-010-github-transfer-readiness-audit\GITHUB_TRANSFER_READINESS_AUDIT.md","True","False","False"
"GITHUB_TRANSFER_READINESS_POLICY.md",".md","664","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-010-github-transfer-readiness-audit\GITHUB_TRANSFER_READINESS_POLICY.md","True","False","False"
"NEXT_ACTIONS.md",".md","325","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-010-github-transfer-readiness-audit\NEXT_ACTIONS.md","True","False","False"
"RESULT.md",".md","420","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-010-github-transfer-readiness-audit\RESULT.md","True","False","False"
"SECRETS_VERCEL_DOMAIN_RISK.md",".md","593","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-010-github-transfer-readiness-audit\SECRETS_VERCEL_DOMAIN_RISK.md","True","False","False"
"TRANSFER_RISK_CHECKLIST.md",".md","1191","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-010-github-transfer-readiness-audit\TRANSFER_RISK_CHECKLIST.md","True","False","False"
"AI_FACTORY_STAGE_SUMMARY.md",".md","764","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-011-owner-handoff-plan\AI_FACTORY_STAGE_SUMMARY.md","True","False","False"
"EXECUTION_PACKET.json",".json","697","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-011-owner-handoff-plan\EXECUTION_PACKET.json","True","False","False"
"LOCAL_RELEASE_NOTES_DRAFT.md",".md","1591","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-011-owner-handoff-plan\LOCAL_RELEASE_NOTES_DRAFT.md","True","False","False"
"NEXT_ACTIONS.md",".md","282","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-011-owner-handoff-plan\NEXT_ACTIONS.md","True","False","False"
"NEXT_DECISION_POINTS.md",".md","488","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-011-owner-handoff-plan\NEXT_DECISION_POINTS.md","True","False","False"
"OWNER_HANDOFF_CHECKLIST.md",".md","761","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-011-owner-handoff-plan\OWNER_HANDOFF_CHECKLIST.md","True","False","False"
"RESULT.md",".md","426","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-011-owner-handoff-plan\RESULT.md","True","False","False"
"SAFETY_GATES_HANDOFF.md",".md","483","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-011-owner-handoff-plan\SAFETY_GATES_HANDOFF.md","True","False","False"
"EXECUTION_PACKET.json",".json","821","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-012-static-demo-gateway-safety-handoff\EXECUTION_PACKET.json","True","False","False"
"GATEWAY_HANDOFF_CHECKLIST.md",".md","714","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-012-static-demo-gateway-safety-handoff\GATEWAY_HANDOFF_CHECKLIST.md","True","False","False"
"GATEWAY_SAFETY_POLICY.md",".md","673","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-012-static-demo-gateway-safety-handoff\GATEWAY_SAFETY_POLICY.md","True","False","False"
"LOCAL_GATEWAY_FILE_CONTEXT.md",".md","558","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-012-static-demo-gateway-safety-handoff\LOCAL_GATEWAY_FILE_CONTEXT.md","True","False","False"
"NEXT_ACTIONS.md",".md","321","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-012-static-demo-gateway-safety-handoff\NEXT_ACTIONS.md","True","False","False"
"RESULT.md",".md","394","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-012-static-demo-gateway-safety-handoff\RESULT.md","True","False","False"
"SCREENSHOT_PRESENTATION_GUIDE.md",".md","518","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-012-static-demo-gateway-safety-handoff\SCREENSHOT_PRESENTATION_GUIDE.md","True","False","False"
"STATIC_DEMO_GATEWAY_SAFETY_HANDOFF.md",".md","930","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-012-static-demo-gateway-safety-handoff\STATIC_DEMO_GATEWAY_SAFETY_HANDOFF.md","True","False","False"
"EXECUTION_PACKET.json",".json","1087","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-013-presentation-safety-plan\EXECUTION_PACKET.json","True","False","False"
"FUNDING_MILESTONE_BOUNDARIES.md",".md","592","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-013-presentation-safety-plan\FUNDING_MILESTONE_BOUNDARIES.md","True","False","False"
"JOBCENTER_PRESENTATION_CHECKLIST.md",".md","765","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-013-presentation-safety-plan\JOBCENTER_PRESENTATION_CHECKLIST.md","True","False","False"
"NEXT_ACTIONS.md",".md","435","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-013-presentation-safety-plan\NEXT_ACTIONS.md","True","False","False"
"PRESENTATION_CLAIMS_POLICY.md",".md","1178","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-013-presentation-safety-plan\PRESENTATION_CLAIMS_POLICY.md","True","False","False"
"PRESENTATION_SAFETY_PLAN.md",".md","943","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-013-presentation-safety-plan\PRESENTATION_SAFETY_PLAN.md","True","False","False"
"PRESENTATION_WORDING_GUIDE.md",".md","676","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-013-presentation-safety-plan\PRESENTATION_WORDING_GUIDE.md","True","False","False"
"RESULT.md",".md","488","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-013-presentation-safety-plan\RESULT.md","True","False","False"
"SUPPORTER_FRIEND_CHECKLIST.md",".md","610","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-013-presentation-safety-plan\SUPPORTER_FRIEND_CHECKLIST.md","True","False","False"
"PRIVATE_DEMO_GATEWAY_CONFIG_SAFETY_SEAL.md",".md","977","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-014-private-demo-gateway-config-safety-seal\PRIVATE_DEMO_GATEWAY_CONFIG_SAFETY_SEAL.md","True","False","False"
"RESULT.md",".md","352","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-014-private-demo-gateway-config-safety-seal\RESULT.md","True","False","False"
"CLAIMS_SAFE_SCREENSHOT_CHECKLIST.md",".md","1728","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-015-demo-url-inventory-plan\CLAIMS_SAFE_SCREENSHOT_CHECKLIST.md","True","False","False"
"EXECUTION_PACKET.json",".json","788","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-015-demo-url-inventory-plan\EXECUTION_PACKET.json","True","False","False"
"LOCAL_DEMO_URL_INVENTORY.md",".md","1518","E:\keyboard-manager-clean\uaos-ai-factory\executions\AI-015-demo-url-inventory-plan\LOCAL_DEMO_URL_INVENTORY.md","True","False","False"
